Best Fitness,Cp_min,Cp_max,Cg_min,Cg_max,w_min,w_max,gwn_std_dev
4.990198135375977,0.1,3.5,0.7,3.0,0.8,1.7,0.2
14.455062866210938,0.1,3.5,0.7,2.5,0.05,1.3,0.01
6.906994819641113,0.1,3.5,0.7,2.5,0.05,1.7,0.2
12.841649055480957,0.1,3.5,0.7,2.5,0.3,0.9,0.07
6.880561828613281,0.1,3.5,0.7,2.5,0.3,1.3,0.2
10.953566551208496,0.1,3.5,0.7,2.5,0.8,1.3,0.15
7.606092929840088,0.1,3.5,0.7,2.5,0.8,2.0,0.07
15.114110946655273,0.1,3.5,0.7,2.0,0.05,1.7,0.07
8.527534484863281,0.1,3.5,0.7,2.0,0.05,2.0,0.2
7.897902488708496,0.1,3.5,0.7,2.0,0.3,1.3,0.01
6.69442892074585,0.1,3.5,0.7,2.0,0.3,2.0,0.2
5.86032247543335,0.1,3.5,0.7,2.0,0.8,1.3,0.07
7.080238342285156,0.1,3.5,0.7,2.0,0.8,1.7,0.15
8.523944854736328,0.1,3.5,0.7,1.5,0.05,1.3,0.15
11.114444732666016,0.1,3.5,0.7,1.5,0.05,2.0,0.07
7.103286266326904,0.1,3.5,0.7,1.5,0.3,0.9,0.15
15.077762603759766,0.1,3.5,0.7,1.5,0.8,0.9,0.01
5.1968889236450195,0.1,3.5,0.7,1.5,0.8,0.9,0.15
7.141355991363525,0.1,3.5,0.7,1.5,0.8,2.0,0.07
3.6959891319274902,0.1,3.5,0.9,3.5,0.05,1.7,0.15
10.514074325561523,0.1,3.5,0.9,3.5,0.05,2.0,0.01
5.499941349029541,0.1,3.5,0.9,3.5,0.3,1.7,0.07
9.313876152038574,0.1,3.5,0.9,3.5,0.3,2.0,0.2
5.151758193969727,0.1,3.5,0.9,3.5,0.8,1.3,0.01
4.122596263885498,0.1,3.5,0.9,3.5,0.8,2.0,0.07
7.858879089355469,0.1,3.5,0.9,3.0,0.05,2.0,0.01
8.01423454284668,0.1,3.5,0.9,3.0,0.05,2.0,0.07
6.450901031494141,0.1,3.5,0.9,3.0,0.3,2.0,0.07
5.397085189819336,0.1,3.5,0.9,3.0,0.3,2.0,0.2
7.699950695037842,0.1,3.5,0.9,3.0,0.8,1.7,0.01
6.805863857269287,0.1,3.5,0.9,2.5,0.05,0.9,0.2
5.486102104187012,0.1,3.5,0.9,2.5,0.05,2.0,0.07
14.37714672088623,0.1,3.5,0.9,2.5,0.3,0.9,0.15
6.367318630218506,0.1,3.5,0.9,2.5,0.3,1.3,0.15
5.723386287689209,0.1,3.5,0.9,2.5,0.8,0.9,0.15
7.884786605834961,0.1,3.5,0.9,2.5,0.8,1.3,0.15
10.666388511657715,0.1,3.5,0.9,2.0,0.05,0.9,0.01
13.781820297241211,0.1,3.5,0.9,2.0,0.05,1.7,0.07
9.313579559326172,0.1,3.5,0.9,2.0,0.3,0.9,0.01
8.260863304138184,0.1,3.5,0.9,2.0,0.3,1.3,0.15
7.9275007247924805,0.1,3.5,0.9,2.0,0.8,0.9,0.2
9.120677947998047,0.1,3.5,0.9,2.0,0.8,1.7,0.15
14.147090911865234,0.1,3.5,0.9,1.5,0.05,1.7,0.01
12.461441040039062,0.1,3.5,0.9,1.5,0.05,1.7,0.15
6.343992233276367,0.1,3.5,0.9,1.5,0.3,1.3,0.2
10.02422046661377,0.1,3.5,0.9,1.5,0.3,2.0,0.07
4.193160533905029,0.1,3.5,0.9,1.5,0.8,0.9,0.2
8.848710060119629,0.1,3.5,0.9,1.5,0.8,2.0,0.2
10.201993942260742,0.1,3.0,0.1,3.5,0.05,1.3,0.15
4.758551597595215,0.1,3.0,0.1,3.5,0.05,2.0,0.2
7.00714111328125,0.1,3.0,0.1,3.5,0.3,1.7,0.07
8.41248893737793,0.1,3.0,0.1,3.5,0.3,2.0,0.01
4.943442344665527,0.1,3.0,0.1,3.5,0.8,1.3,0.01
6.0561418533325195,0.1,3.0,0.1,3.5,0.8,2.0,0.01
12.146829605102539,0.1,3.0,0.1,3.0,0.05,1.3,0.07
14.641057014465332,0.1,3.0,0.1,3.0,0.3,0.9,0.01
8.051691055297852,0.1,3.0,0.1,3.0,0.3,2.0,0.01
8.689159393310547,0.1,3.0,0.1,3.0,0.8,0.5,0.07
3.752521514892578,0.1,3.0,0.1,3.0,0.8,1.7,0.01
16.199628829956055,0.1,3.0,0.1,3.0,0.8,2.0,0.15
7.854242324829102,0.1,3.0,0.1,2.5,0.05,2.0,0.07
17.551454544067383,0.1,3.0,0.1,2.5,0.3,0.5,0.2
7.236900329589844,0.1,3.0,0.1,2.5,0.3,1.3,0.15
4.658361434936523,0.1,3.0,0.1,2.5,0.8,0.9,0.07
7.39499568939209,0.1,3.0,0.1,2.5,0.8,1.7,0.07
10.498997688293457,0.1,3.0,0.1,2.0,0.05,0.9,0.01
8.707913398742676,0.1,3.0,0.1,2.0,0.05,2.0,0.15
12.187800407409668,0.1,3.0,0.1,2.0,0.3,0.9,0.2
6.847840785980225,0.1,3.0,0.1,2.0,0.3,2.0,0.07
8.085551261901855,0.1,3.0,0.1,2.0,0.8,0.9,0.07
8.15602970123291,0.1,3.0,0.1,2.0,0.8,1.3,0.07
5.732358455657959,0.1,3.0,0.1,2.0,0.8,2.0,0.2
16.072725296020508,0.1,3.0,0.1,1.5,0.05,1.3,0.01
12.265787124633789,0.1,3.0,0.1,1.5,0.05,2.0,0.2
14.967280387878418,0.1,3.0,0.1,1.5,0.3,0.9,0.07
11.641071319580078,0.1,3.0,0.1,1.5,0.3,1.3,0.2
10.274637222290039,0.1,3.0,0.1,1.5,0.3,2.0,0.15
7.273047924041748,0.1,3.0,0.1,1.5,0.8,1.7,0.01
6.3431596755981445,0.1,3.0,0.1,1.5,0.8,2.0,0.2
16.671703338623047,0.1,3.0,0.3,3.5,0.05,0.9,0.01
10.251646995544434,0.1,3.0,0.3,3.5,0.05,1.7,0.2
9.724672317504883,0.1,3.0,0.3,3.5,0.05,2.0,0.15
7.992354869842529,0.1,3.0,0.3,3.5,0.3,1.3,0.07
5.584381103515625,0.1,3.0,0.3,3.5,0.3,1.7,0.2
5.687057018280029,0.1,3.0,0.3,3.5,0.3,2.0,0.2
6.30458402633667,0.1,3.0,0.3,3.5,0.8,0.9,0.01
4.136902332305908,0.1,3.0,0.3,3.5,0.8,1.7,0.01
6.465303421020508,0.1,3.0,0.3,3.5,0.8,2.0,0.2
7.9195756912231445,0.1,3.0,0.3,3.0,0.05,0.9,0.2
4.992134094238281,0.1,3.0,0.3,3.0,0.05,1.7,0.15
4.3107404708862305,0.1,3.0,0.3,3.0,0.05,2.0,0.2
5.569026947021484,0.1,3.0,0.3,3.0,0.3,1.3,0.2
5.243791103363037,0.1,3.0,0.3,3.0,0.3,2.0,0.01
6.588797092437744,0.1,3.0,0.3,3.0,0.8,0.9,0.15
6.918148040771484,0.1,3.0,0.3,3.0,0.8,1.7,0.07
4.543948650360107,0.1,3.0,0.3,3.0,0.8,2.0,0.01
12.240524291992188,0.1,3.0,0.3,2.5,0.05,0.9,0.01
7.028124809265137,0.1,3.0,0.3,2.5,0.05,1.7,0.07
10.230131149291992,0.1,3.0,0.3,2.5,0.05,2.0,0.07
9.5244722366333,0.1,3.0,0.3,2.5,0.3,1.3,0.01
7.309898853302002,0.1,3.0,0.3,2.5,0.3,1.3,0.15
11.039310455322266,0.1,3.0,0.3,2.5,0.3,2.0,0.01
7.581364631652832,0.1,3.0,0.3,2.5,0.8,0.9,0.2
6.452926158905029,0.1,3.0,0.3,2.5,0.8,2.0,0.01
5.446156978607178,0.1,3.0,0.3,2.5,0.8,2.0,0.07
10.879117012023926,0.1,3.0,0.3,2.0,0.05,1.3,0.07
8.585125923156738,0.1,3.0,0.3,2.0,0.05,1.7,0.2
7.122542858123779,0.1,3.0,0.3,2.0,0.05,2.0,0.15
11.257108688354492,0.1,3.0,0.3,2.0,0.3,1.3,0.01
8.233718872070312,0.1,3.0,0.3,2.0,0.3,1.7,0.2
10.824825286865234,0.1,3.0,0.3,2.0,0.3,2.0,0.2
6.250881671905518,0.1,3.0,0.3,2.0,0.8,0.9,0.15
5.791243076324463,0.1,3.0,0.3,2.0,0.8,2.0,0.2
20.69657325744629,0.1,3.0,0.3,1.5,0.05,0.9,0.01
12.899059295654297,0.1,3.0,0.3,1.5,0.05,1.3,0.2
7.203803062438965,0.1,3.0,0.3,1.5,0.05,2.0,0.01
12.584033966064453,0.1,3.0,0.3,1.5,0.3,0.9,0.15
9.413084983825684,0.1,3.0,0.3,1.5,0.3,1.3,0.2
6.061493396759033,0.1,3.0,0.3,1.5,0.3,1.7,0.2
6.460147857666016,0.1,3.0,0.3,1.5,0.8,0.9,0.07
5.020412445068359,0.1,3.0,0.3,1.5,0.8,1.7,0.15
8.642078399658203,0.1,3.0,0.3,1.5,0.8,2.0,0.2
14.855266571044922,0.1,3.0,0.5,3.5,0.05,0.9,0.07
4.848318099975586,0.1,3.0,0.5,3.5,0.05,1.3,0.2
7.804586887359619,0.1,3.0,0.5,3.5,0.05,2.0,0.07
10.069051742553711,0.1,3.0,0.5,3.5,0.3,1.3,0.07
5.073530673980713,0.1,3.0,0.5,3.5,0.3,1.7,0.01
4.77317476272583,0.1,3.0,0.5,3.5,0.8,0.5,0.2
5.258718013763428,0.1,3.0,0.5,3.5,0.8,1.3,0.15
6.467495441436768,0.1,3.0,0.5,3.5,0.8,1.7,0.2
14.072592735290527,0.1,3.0,0.5,3.5,0.8,2.0,0.2
10.09998893737793,0.1,3.0,0.5,3.0,0.05,1.3,0.2
4.25201416015625,0.1,3.0,0.5,3.0,0.05,2.0,0.07
10.99384880065918,0.1,3.0,0.5,3.0,0.3,0.9,0.07
4.451016902923584,0.1,3.0,0.5,3.0,0.3,1.7,0.07
7.2294816970825195,0.1,3.0,0.5,3.0,0.3,2.0,0.07
5.565939426422119,0.1,3.0,0.5,3.0,0.8,0.9,0.07
7.907395362854004,0.1,3.0,0.5,3.0,0.8,1.3,0.15
3.9778923988342285,0.1,3.0,0.5,3.0,0.8,2.0,0.07
17.64321517944336,0.1,3.0,0.5,2.5,0.05,0.9,0.01
8.614480972290039,0.1,3.0,0.5,2.5,0.05,1.7,0.2
10.06424617767334,0.1,3.0,0.5,2.5,0.05,2.0,0.15
8.431124687194824,0.1,3.0,0.5,2.5,0.3,0.9,0.2
6.931805610656738,0.1,3.0,0.5,2.5,0.3,1.3,0.2
9.534160614013672,0.1,3.0,0.5,2.5,0.3,2.0,0.07
4.82952880859375,0.1,3.0,0.5,2.5,0.8,1.3,0.15
4.373476982116699,0.1,3.0,0.5,2.5,0.8,1.7,0.15
17.45469856262207,0.1,3.5,0.1,3.5,0.05,0.9,0.07
4.820566654205322,0.1,3.5,0.1,3.5,0.3,1.3,0.15
4.5491719245910645,0.1,3.5,0.1,3.5,0.3,1.7,0.07
4.043310642242432,0.1,3.5,0.1,3.5,0.8,1.7,0.01
10.295287132263184,0.1,3.5,0.1,3.0,0.05,1.3,0.15
6.760494709014893,0.1,3.5,0.1,3.0,0.3,1.3,0.15
4.6248064041137695,0.1,3.5,0.1,3.0,0.8,0.9,0.01
9.924091339111328,0.1,3.5,0.1,3.0,0.8,1.7,0.2
15.86890983581543,0.1,3.5,0.1,2.5,0.05,1.7,0.01
7.819669246673584,0.1,3.5,0.1,2.5,0.3,1.3,0.07
7.364488124847412,0.1,3.5,0.1,2.5,0.8,1.3,0.01
8.331369400024414,0.1,3.5,0.1,2.5,0.8,2.0,0.15
11.147104263305664,0.1,3.5,0.1,2.0,0.05,1.3,0.2
10.195371627807617,0.1,3.5,0.1,2.0,0.3,1.3,0.01
10.890872955322266,0.1,3.5,0.1,2.0,0.8,1.3,0.07
11.99658489227295,0.1,3.5,0.1,2.0,0.8,1.7,0.15
14.000802993774414,0.1,3.5,0.1,1.5,0.05,1.3,0.2
15.21787166595459,0.1,3.5,0.1,1.5,0.3,2.0,0.01
15.139586448669434,0.1,3.5,0.1,1.5,0.8,1.3,0.07
6.484388828277588,0.1,3.5,0.1,1.5,0.8,1.3,0.15
6.364194393157959,0.1,3.5,0.3,3.5,0.05,1.3,0.2
7.818531513214111,0.1,3.5,0.3,3.5,0.3,2.0,0.2
6.484809875488281,0.1,3.5,0.3,3.5,0.8,0.9,0.2
5.1504106521606445,0.1,3.5,0.3,3.5,0.8,1.7,0.07
12.977025032043457,0.1,3.5,0.3,3.0,0.05,1.3,0.01
8.888805389404297,0.1,3.5,0.3,3.0,0.3,1.3,0.01
5.140380382537842,0.1,3.5,0.3,3.0,0.8,0.5,0.01
6.934720516204834,0.1,3.5,0.3,3.0,0.8,2.0,0.01
10.747748374938965,0.1,3.5,0.3,2.5,0.05,1.7,0.15
8.161765098571777,0.1,3.5,0.3,2.5,0.3,2.0,0.01
2.897092819213867,0.1,3.5,0.3,2.5,0.8,1.7,0.2
12.840558052062988,0.1,3.5,0.3,2.5,0.8,2.0,0.07
10.37259292602539,0.1,3.5,0.3,2.0,0.05,1.3,0.07
11.022246360778809,0.1,3.5,0.3,2.0,0.3,2.0,0.15
7.486814498901367,0.1,3.5,0.3,2.0,0.8,0.9,0.2
14.064197540283203,0.1,3.5,0.3,2.0,0.8,1.7,0.07
14.63415813446045,0.1,3.5,0.3,1.5,0.05,1.7,0.2
14.59363842010498,0.1,3.5,0.3,1.5,0.3,1.3,0.01
14.978423118591309,0.1,3.5,0.3,1.5,0.8,1.3,0.2
6.669790744781494,0.1,3.5,0.3,1.5,0.8,1.7,0.2
7.43809175491333,0.1,3.5,0.5,3.5,0.05,1.3,0.2
5.388583183288574,0.1,3.5,0.5,3.5,0.3,0.9,0.07
9.946419715881348,0.1,3.5,0.5,3.5,0.8,0.9,0.01
6.941381454467773,0.1,3.5,0.5,3.5,0.8,2.0,0.07
10.366625785827637,0.1,3.5,0.5,3.0,0.05,0.9,0.2
9.803645133972168,0.1,3.5,0.5,3.0,0.3,1.3,0.15
9.12230110168457,0.1,3.5,0.5,3.0,0.3,1.3,0.2
6.171711444854736,0.1,3.5,0.5,3.0,0.8,1.3,0.2
5.567751407623291,0.1,3.5,0.5,2.5,0.05,1.7,0.01
12.5066499710083,0.1,3.5,0.5,2.5,0.05,1.7,0.15
7.520590305328369,0.1,3.5,0.5,2.5,0.3,2.0,0.07
5.609031677246094,0.1,3.5,0.5,2.5,0.8,1.3,0.2
14.682003021240234,0.1,3.5,0.5,2.0,0.05,0.9,0.2
14.400524139404297,0.1,3.5,0.5,2.0,0.05,1.7,0.07
14.216394424438477,0.1,3.5,0.5,2.0,0.3,1.3,0.15
7.472008228302002,0.1,3.5,0.5,2.0,0.8,0.9,0.15
6.7909746170043945,0.1,3.5,0.5,2.0,0.8,0.9,0.2
8.478520393371582,0.1,3.5,0.1,3.5,0.05,1.3,0.07
7.386314392089844,0.1,3.5,0.1,3.5,0.8,1.3,0.2
10.474169731140137,0.1,3.5,0.1,3.0,0.3,0.9,0.01
10.8233060836792,0.1,3.5,0.1,3.0,0.8,0.5,0.15
3.6510891914367676,0.1,3.5,0.1,3.0,0.8,1.7,0.15
6.793423175811768,0.1,3.5,0.1,2.5,0.05,0.9,0.2
6.704925060272217,0.1,3.5,0.1,2.5,0.8,1.7,0.15
7.758479118347168,0.1,3.5,0.1,2.0,0.05,1.7,0.15
10.472257614135742,0.1,3.5,0.1,2.0,0.3,1.7,0.2
12.155416488647461,0.1,3.5,0.1,2.0,0.8,0.9,0.07
15.173725128173828,0.1,3.5,0.1,1.5,0.05,1.7,0.07
6.925915718078613,0.1,3.5,0.1,1.5,0.8,0.9,0.07
7.009224891662598,0.1,3.5,0.3,3.5,0.05,2.0,0.2
6.237937927246094,0.1,3.5,0.3,3.5,0.3,0.9,0.2
4.684459209442139,0.1,3.5,0.3,3.5,0.8,1.3,0.01
11.719863891601562,0.1,3.5,0.3,3.0,0.05,1.3,0.15
5.222681045532227,0.1,3.5,0.3,3.0,0.3,1.7,0.07
8.399347305297852,0.1,3.5,0.3,3.0,0.8,1.3,0.15
9.060781478881836,0.1,3.5,0.3,2.5,0.05,2.0,0.2
7.58290433883667,0.1,3.5,0.3,2.5,0.8,1.3,0.2
10.563197135925293,0.1,3.5,0.3,2.0,0.05,2.0,0.07
8.127167701721191,0.1,3.5,0.3,2.0,0.3,1.3,0.2
7.952330112457275,0.1,3.5,0.3,2.0,0.8,1.7,0.01
9.531932830810547,0.1,3.5,0.3,1.5,0.3,0.9,0.2
8.095643043518066,0.1,3.5,0.3,1.5,0.8,2.0,0.15
8.364192962646484,0.1,3.5,0.5,3.5,0.05,1.7,0.15
5.567615032196045,0.1,3.5,0.5,3.5,0.3,1.7,0.07
7.615291595458984,0.1,3.5,0.5,3.5,0.8,0.5,0.15
10.980764389038086,0.1,3.5,0.5,3.0,0.05,1.3,0.2
8.55196475982666,0.1,3.5,0.5,3.0,0.3,2.0,0.15
5.0278449058532715,0.1,3.5,0.5,3.0,0.8,2.0,0.15
9.876913070678711,0.1,3.5,0.5,2.5,0.05,0.9,0.07
4.437972545623779,0.1,3.5,0.5,2.5,0.8,0.9,0.01
5.230644226074219,0.1,3.5,0.5,2.5,0.8,1.7,0.2
10.55388355255127,0.1,3.5,0.5,2.0,0.05,1.3,0.2
5.050015926361084,0.1,3.5,0.5,2.0,0.3,1.7,0.2
9.614224433898926,0.1,3.5,0.5,2.0,0.8,1.3,0.07
6.464572429656982,0.1,3.5,0.5,1.5,0.3,1.3,0.01
7.378793716430664,0.1,3.5,0.5,1.5,0.3,1.7,0.01
7.9156599044799805,0.1,3.5,0.5,1.5,0.8,0.9,0.07
9.889087677001953,0.1,3.5,0.7,3.5,0.05,1.7,0.2
5.726596355438232,0.1,3.5,0.7,3.5,0.3,0.9,0.01
5.469552516937256,0.1,3.5,0.7,3.5,0.8,1.3,0.07
8.578300476074219,0.1,3.5,0.7,3.0,0.05,1.3,0.2
7.0312604904174805,0.1,3.5,0.7,3.0,0.05,2.0,0.01
8.488007545471191,0.1,3.5,0.7,3.0,0.8,0.5,0.2
5.009148120880127,0.1,3.5,0.7,3.0,0.8,0.9,0.15
11.229430198669434,0.1,3.5,0.7,2.5,0.05,1.3,0.15
8.045680046081543,0.1,3.5,0.7,2.5,0.3,1.3,0.07
5.36605167388916,0.1,3.5,0.7,2.5,0.8,1.3,0.07
7.6499762535095215,0.1,3.5,0.7,2.5,0.8,1.7,0.2
11.399295806884766,0.1,3.5,0.7,2.0,0.05,1.7,0.15
9.706680297851562,0.1,3.5,0.7,2.0,0.3,1.3,0.2
6.447094917297363,0.1,3.5,0.7,2.0,0.8,2.0,0.01
14.759414672851562,0.1,3.5,0.7,1.5,0.05,1.3,0.07
11.74658489227295,0.1,3.5,0.7,1.5,0.05,2.0,0.01
11.148603439331055,0.1,3.5,0.7,1.5,0.3,2.0,0.15
8.778633117675781,0.1,3.5,0.7,1.5,0.8,1.7,0.01
7.318807601928711,0.1,3.5,0.7,1.5,0.8,1.7,0.2
4.544706344604492,0.1,3.5,0.9,3.5,0.3,0.9,0.2
5.447749137878418,0.1,3.5,0.9,3.5,0.3,1.7,0.2
5.219573497772217,0.1,3.5,0.9,3.5,0.8,0.9,0.01
9.894367218017578,0.1,3.5,0.9,3.0,0.05,0.9,0.2
7.5655317306518555,0.1,3.5,0.9,3.0,0.05,1.7,0.01
4.934254169464111,0.1,3.5,0.9,3.0,0.3,2.0,0.15
3.996872901916504,0.1,3.5,0.9,3.0,0.8,1.3,0.15
8.42143440246582,0.1,3.5,0.9,2.5,0.05,1.3,0.07
5.782853603363037,0.1,3.5,0.9,2.5,0.05,1.7,0.15
6.079585075378418,0.1,3.5,0.9,2.5,0.3,1.3,0.2
3.7814135551452637,0.1,3.5,0.9,2.5,0.8,1.3,0.01
9.594966888427734,0.1,3.5,0.9,2.0,0.05,2.0,0.01
5.337737083435059,0.1,3.5,0.9,2.0,0.3,1.3,0.2
5.042287826538086,0.1,3.5,0.9,2.0,0.8,1.3,0.01
6.047110080718994,0.1,3.5,0.9,2.0,0.8,2.0,0.2
8.965621948242188,0.1,3.5,0.9,1.5,0.05,1.3,0.15
10.515363693237305,0.1,3.5,0.9,1.5,0.3,1.7,0.07
7.099600791931152,0.1,3.5,0.9,1.5,0.8,1.3,0.07
13.038971900939941,0.1,3.0,0.1,3.5,0.05,1.3,0.01
9.378116607666016,0.1,3.0,0.1,3.5,0.05,1.7,0.2
4.458835601806641,0.1,3.0,0.1,3.5,0.3,1.7,0.01
3.2841274738311768,0.1,3.0,0.1,3.5,0.8,1.7,0.2
4.893460750579834,0.1,3.0,0.1,3.5,0.8,2.0,0.15
6.329897403717041,0.1,3.0,0.1,3.0,0.05,2.0,0.15
4.131587982177734,0.1,3.0,0.1,3.0,0.3,2.0,0.2
9.070781707763672,0.1,3.0,0.1,3.0,0.8,2.0,0.07
9.60090446472168,0.1,3.0,0.1,2.5,0.05,1.7,0.2
8.986985206604004,0.1,3.0,0.1,2.5,0.3,0.9,0.15
6.036840438842773,0.1,3.0,0.1,2.5,0.3,2.0,0.07
10.954069137573242,0.1,3.0,0.1,2.0,0.05,1.3,0.01
10.914522171020508,0.1,3.0,0.1,2.0,0.05,2.0,0.07
5.68718957901001,0.1,3.0,0.1,2.0,0.3,1.7,0.07
11.777066230773926,0.1,3.0,0.1,2.0,0.8,1.3,0.2
5.847678184509277,0.1,3.0,0.1,2.0,0.8,2.0,0.15
9.973848342895508,0.1,3.0,0.1,1.5,0.05,2.0,0.07
6.657944679260254,0.1,3.0,0.1,1.5,0.3,1.3,0.01
5.417220592498779,0.1,3.0,0.1,1.5,0.3,2.0,0.01
12.187294960021973,0.1,3.0,0.1,1.5,0.8,1.3,0.07
7.47999906539917,0.1,3.0,0.1,1.5,0.8,1.7,0.07
7.829782009124756,0.1,3.0,0.3,3.5,0.05,1.7,0.01
4.377346515655518,0.1,3.0,0.3,3.5,0.05,2.0,0.07
5.470261573791504,0.1,3.0,0.3,3.5,0.3,1.3,0.2
7.489851474761963,0.1,3.0,0.3,3.5,0.3,2.0,0.15
5.500265121459961,0.1,3.0,0.3,3.5,0.8,0.9,0.15
3.9472038745880127,0.1,3.0,0.3,3.5,0.8,2.0,0.07
7.944800853729248,0.1,3.0,0.3,3.0,0.05,1.7,0.2
8.377033233642578,0.1,3.0,0.3,3.0,0.3,0.9,0.15
5.68154764175415,0.1,3.0,0.3,3.0,0.3,1.7,0.01
5.789803504943848,0.1,3.0,0.3,3.0,0.3,2.0,0.2
6.204339027404785,0.1,3.0,0.3,3.0,0.8,2.0,0.15
10.42829704284668,0.1,3.0,0.3,3.0,0.8,2.0,0.07
6.489381313323975,0.1,3.0,0.3,2.5,0.05,1.7,0.01
11.701458930969238,0.1,3.0,0.3,2.5,0.05,2.0,0.15
5.179303169250488,0.1,3.0,0.3,2.5,0.3,2.0,0.15
7.993513584136963,0.1,3.0,0.3,2.5,0.8,1.3,0.01
4.512852668762207,0.1,3.0,0.3,2.5,0.8,1.3,0.2
9.803372383117676,0.1,3.0,0.3,2.0,0.05,0.9,0.01
6.730780601501465,0.1,3.0,0.3,2.0,0.05,1.7,0.01
11.741848945617676,0.1,3.0,0.3,2.0,0.3,1.3,0.15
7.517770290374756,0.1,3.0,0.3,2.0,0.3,2.0,0.07
5.971667289733887,0.1,3.0,0.3,2.0,0.8,1.3,0.2
9.199850082397461,0.1,3.5,0.1,3.5,0.05,1.7,0.2
8.198238372802734,0.1,3.5,0.1,3.5,0.8,1.7,0.2
12.574660301208496,0.1,3.5,0.1,3.0,0.05,2.0,0.07
8.198686599731445,0.1,3.5,0.1,3.0,0.8,2.0,0.07
12.187201499938965,0.1,3.5,0.1,2.5,0.05,0.9,0.01
4.748809337615967,0.1,3.5,0.1,2.5,0.3,1.7,0.01
8.328803062438965,0.1,3.5,0.1,2.5,0.8,0.9,0.2
9.771706581115723,0.1,3.5,0.1,2.0,0.3,1.7,0.15
15.691549301147461,0.1,3.5,0.1,2.0,0.8,1.7,0.07
7.693220615386963,0.1,3.5,0.1,1.5,0.05,2.0,0.01
10.710819244384766,0.1,3.5,0.1,1.5,0.8,0.9,0.15
8.798924446105957,0.1,3.5,0.3,3.5,0.05,0.9,0.15
6.639687538146973,0.1,3.5,0.3,3.5,0.8,1.3,0.15
13.480891227722168,0.1,3.5,0.3,3.0,0.05,0.9,0.01
6.991727352142334,0.1,3.5,0.3,3.0,0.3,1.7,0.2
8.244778633117676,0.1,3.5,0.3,2.5,0.05,0.9,0.15
10.760419845581055,0.1,3.5,0.3,2.5,0.3,0.9,0.07
7.862203598022461,0.1,3.5,0.3,2.5,0.8,0.9,0.01
10.363619804382324,0.1,3.5,0.3,2.0,0.3,1.3,0.07
9.774736404418945,0.1,3.5,0.3,2.0,0.8,0.9,0.07
9.552264213562012,0.1,3.5,0.3,1.5,0.05,1.3,0.2
5.893420219421387,0.1,3.5,0.3,1.5,0.8,0.9,0.15
8.086560249328613,0.1,3.5,0.3,1.5,0.8,1.7,0.01
7.540774822235107,0.1,3.5,0.5,3.5,0.3,0.9,0.01
7.0057196617126465,0.1,3.5,0.5,3.5,0.8,0.5,0.2
8.901692390441895,0.1,3.5,0.5,3.0,0.05,0.9,0.07
4.1730780601501465,0.1,3.5,0.5,3.0,0.3,1.7,0.2
4.234849452972412,0.1,3.5,0.5,3.0,0.8,2.0,0.2
4.192408561706543,0.1,3.5,0.5,2.5,0.3,1.7,0.2
5.479581356048584,0.1,3.5,0.5,2.5,0.8,2.0,0.2
10.526178359985352,0.1,3.5,0.5,2.0,0.05,2.0,0.01
9.998579025268555,0.1,3.5,0.5,2.0,0.3,0.9,0.07
11.603459358215332,0.1,3.5,0.5,2.0,0.8,1.7,0.15
5.786473274230957,0.1,3.5,0.5,1.5,0.05,1.7,0.2
4.990704536437988,0.1,3.5,0.5,1.5,0.3,1.7,0.2
4.810406684875488,0.1,3.5,0.5,1.5,0.8,1.7,0.07
5.2933831214904785,0.1,3.5,0.7,3.5,0.05,1.3,0.15
4.692791938781738,0.1,3.5,0.7,3.5,0.3,2.0,0.07
4.41923189163208,0.1,3.5,0.7,3.5,0.8,1.7,0.15
10.468720436096191,0.1,3.5,0.7,3.0,0.05,1.7,0.2
6.366688251495361,0.1,3.5,0.7,3.0,0.8,0.5,0.07
6.525831699371338,0.1,3.5,0.7,3.0,0.8,1.3,0.01
10.955817222595215,0.1,3.5,0.7,2.5,0.3,0.9,0.15
5.615273475646973,0.1,3.5,0.7,2.5,0.3,1.7,0.2
11.472138404846191,0.1,3.5,0.7,2.5,0.8,1.3,0.2
8.200876235961914,0.1,3.5,0.7,2.0,0.05,2.0,0.01
8.123873710632324,0.1,3.5,0.7,2.0,0.3,1.3,0.07
5.460191249847412,0.1,3.5,0.7,2.0,0.8,1.3,0.01
9.189352989196777,0.1,3.5,0.7,1.5,0.05,0.9,0.07
11.289901733398438,0.1,3.5,0.7,1.5,0.05,1.7,0.07
7.562661647796631,0.1,3.5,0.7,1.5,0.3,1.7,0.2
6.294248104095459,0.1,3.5,0.7,1.5,0.8,2.0,0.2
6.573081016540527,0.1,3.5,0.9,3.5,0.05,0.9,0.2
7.2554144859313965,0.1,3.5,0.9,3.5,0.3,2.0,0.07
4.257317543029785,0.1,3.5,0.9,3.5,0.8,1.7,0.07
9.272562980651855,0.1,3.5,0.9,3.5,0.8,2.0,0.15
8.52147388458252,0.1,3.5,0.9,3.0,0.05,1.3,0.2
8.973302841186523,0.1,3.5,0.9,3.0,0.8,0.9,0.07
4.969573974609375,0.1,3.5,0.9,3.0,0.8,0.9,0.15
8.53248119354248,0.1,3.5,0.9,2.5,0.05,0.9,0.15
7.714350700378418,0.1,3.5,0.9,2.5,0.3,0.9,0.07
6.370752334594727,0.1,3.5,0.9,2.5,0.8,2.0,0.01
